classnumber,termnumber,termname,termstatus,termcategory,termsource,effectivedate,refst13applicationnumber
9,0,"computer software applications, downloadable, namely downloadable applications for mobile phones and computer tablets to download video games via the internet",public,goods,CIPO_manual,-,300000181107500
9,0,"downloadable image files, namely downloadable graphics for mobile phones",public,goods,CIPO_manual,-,300000181107500
9,0,"downloadable electronic publications, namely downloadable multimedia news podcasts",public,goods,CIPO_manual,-,300000181107500
9,0,memory cards and cartridges for video game machines,public,goods,CIPO_manual,-,300000181107500
41,0,providing on-line electronic games,public,services,CIPO_manual,-,300000181107500
41,0,"providing online electronic applications, namely providing on-line computer games",public,services,CIPO_manual,-,300000181107500
41,0,providing on-line electronic publications in the field of video games,public,services,CIPO_manual,-,300000181107500
41,0,"game services provided on-line from a computer network, namely providing a web site featuring on-line computer games",public,services,CIPO_manual,-,300000181107500
41,0,rental of game consoles,public,services,CIPO_manual,-,300000181107500
35,0,providing on-line employment information in the field of job listings and career information in the sports industry for employers and job seekers,public,goods,CIPO_manual,-,300000181107700
35,0,organizing business networking events in the field of the sports industry,public,goods,CIPO_manual,-,300000181107700
35,0,"employment hiring, recruiting, placement, staffing and career networking services, namely, organizing networking events for professionals in the sports industry",public,goods,CIPO_manual,-,300000181107700
35,0,on-line social networking services in the field of professional sports industry employment,public,goods,CIPO_manual,-,300000181107700
9,0,"downloadable custom mobile applications that provide tools namely, click to call, notifications, alerts, location tracking, and information feeds offering aggregated institution-specific safety resources for fostering community safety on college and university campuses",public,goods,CIPO_manual,-,300000181107800
42,0,"online platforms namely an online dashboard that provides tools, namely, notifications, alerts, end-user location tracking, and the content management of real-time information and feeds for fostering community safety on college and university campuses",public,services,CIPO_manual,-,300000181107800
18,0,"promotional and brand merchandise, namely backpacks, tote bags, handbags, knapsacks, beach bags, luggage, purses and wallets",public,goods,CIPO_manual,-,300000181108500
16,0,"promotional and brand merchandise, namely pens, pencils, notebooks, calendars and books containing puzzles and games",public,goods,CIPO_manual,-,300000181108500
28,0,"promotional and brand merchandise, namely puzzles and board games",public,goods,CIPO_manual,-,300000181108500
14,0,"promotional and brand merchandise, namely novelty pins and bracelets",public,goods,CIPO_manual,-,300000181108500
35,0,"promoting, encouraging and supporting the education and development of mental health and well-being among teenagers and children",public,goods,CIPO_manual,-,300000181108500
21,0,"promotional and brand merchandise, namely mugs and beverage glassware",public,goods,CIPO_manual,-,300000181108500
44,0,"providing counselling, resource information and referral services to teenagers and children in the nature of mental health and well-being",public,services,CIPO_manual,-,300000181108500
44,0,"operation of a website providing counselling, resource information and referral services to teenagers and children in the nature of mental health and well-being",public,services,CIPO_manual,-,300000181108500
9,0,"promotional and brand merchandise, namely mobile phone cases and usb sticks",public,goods,CIPO_manual,-,300000181108500
9,0,"computer software, namely desktop, online and mobile phone application software used for providing counselling, information and referral services to teenagers and children",public,goods,CIPO_manual,-,300000181108500
43,0,catering service (food and drinks),public,services,CIPO_manual,-,300000181108600
43,0,bar service,public,services,CIPO_manual,-,300000181108600
43,0,event catering consultation,public,services,CIPO_manual,-,300000181108600
41,0,menu advisors,public,services,CIPO_manual,-,300000181108600
